age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30,9,3,4,2,1,2,1,9,2,542,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
31,8,3,3,2,1,2,1,9,2,257,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
37,7,3,5,1,1,2,1,9,2,112,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
42,9,3,2,1,2,2,1,9,2,250,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
59,5,3,5,1,1,2,1,9,2,294,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
42,10,2,6,1,2,1,1,9,2,303,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,10,2,3,2,2,1,1,9,2,828,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,1
41,9,1,1,2,2,1,1,9,2,343,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
44,7,3,5,2,1,2,1,9,2,206,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
40,10,3,6,2,2,1,1,9,2,786,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
39,7,3,5,2,1,2,1,9,2,178,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
40,10,1,3,2,1,2,1,9,2,509,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
33,9,3,3,2,2,2,1,9,2,161,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
57,7,1,5,2,2,1,1,9,2,125,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
31,10,3,5,2,2,1,1,9,2,159,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
57,2,3,2,2,1,1,1,9,2,221,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
48,9,3,2,2,2,2,1,9,2,211,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
52,8,3,5,1,1,2,1,9,2,68,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
37,9,2,6,1,1,2,1,9,2,293,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
42,8,3,6,1,1,2,1,9,2,389,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
33,10,2,5,2,1,2,1,9,2,240,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,7,2,5,1,1,2,1,9,2,145,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
57,6,3,4,1,2,2,1,9,2,59,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
51,9,3,4,2,2,1,1,9,2,39,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
43,10,3,5,2,2,2,1,9,2,140,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
55,10,2,6,2,2,2,1,9,2,53,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
41,9,3,4,1,2,1,1,9,2,44,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
27,10,2,5,1,2,2,1,9,2,212,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
37,6,3,6,1,1,2,1,9,2,57,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
37,9,3,2,2,1,2,1,9,2,45,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
40,10,2,5,2,2,2,1,9,2,738,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
28,10,2,4,1,2,2,1,9,2,102,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
31,6,3,4,2,1,1,1,9,2,161,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,7,3,5,2,2,1,1,9,2,383,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,7,3,5,2,2,1,1,9,2,184,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
35,2,3,5,2,1,2,1,9,2,122,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,8,1,3,2,2,2,1,9,2,137,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
31,10,3,5,2,1,2,1,9,2,189,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,9,3,4,1,2,2,1,9,2,88,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
46,9,1,4,2,1,2,1,9,2,418,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
39,3,3,6,2,1,2,1,9,2,17,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
58,6,2,3,2,1,2,1,9,2,233,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
44,8,1,3,2,1,2,1,9,2,445,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
33,10,3,6,2,2,2,1,9,2,623,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
24,7,2,5,2,1,2,1,9,2,260,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
33,8,3,3,2,2,2,1,9,2,316,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
44,10,3,5,2,1,2,1,9,2,650,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,2,3,5,2,2,2,1,9,2,207,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,1,2,2,1,2,2,1,9,2,226,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
24,7,2,5,2,0,0,1,9,2,1307,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,8,3,3,2,2,2,1,9,2,104,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
33,10,3,5,2,1,2,1,9,2,143,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
58,6,3,4,2,2,2,1,9,2,187,5,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
42,9,1,4,2,2,2,1,9,2,748,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
40,9,3,4,1,1,2,1,9,2,486,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
29,9,3,4,2,2,2,1,9,2,492,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
52,5,1,2,2,2,1,1,9,2,485,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,8,3,6,2,2,2,1,9,2,197,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
29,9,3,4,2,1,2,1,9,2,304,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
46,4,3,3,2,2,2,1,9,2,51,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
58,9,3,5,2,2,2,1,9,2,836,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
45,9,3,4,1,1,2,1,9,2,394,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
53,10,3,5,1,2,2,1,9,2,125,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
57,8,3,5,2,1,2,1,9,2,315,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
46,2,3,2,2,1,2,1,9,2,506,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,1
40,8,3,3,1,1,2,1,9,2,288,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
37,10,1,5,1,2,1,1,9,2,354,5,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
31,8,3,3,2,0,0,1,9,2,154,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
29,9,3,5,2,2,1,1,9,2,184,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
33,10,3,6,2,2,2,1,9,2,563,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
35,8,3,3,2,1,2,1,9,2,450,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
47,10,3,6,2,2,2,1,9,2,34,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
26,9,2,2,2,2,1,1,9,2,371,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
34,9,3,3,2,2,2,1,9,2,518,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,10,3,6,2,1,2,1,9,2,111,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
46,10,1,6,2,2,2,1,9,2,176,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
26,9,2,2,2,2,1,1,9,2,196,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,9,3,5,2,2,2,1,9,2,85,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
35,9,3,4,1,1,2,1,9,2,91,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
40,7,1,5,2,1,2,1,9,2,172,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,9,3,4,2,1,2,1,9,2,252,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,8,3,3,2,2,2,1,9,2,265,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
35,8,3,6,1,1,2,1,9,2,899,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,9,3,4,1,2,2,1,9,2,588,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
27,9,2,5,2,1,2,1,9,2,393,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,8,2,6,1,1,2,1,9,2,857,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,1
26,7,1,1,2,2,2,1,9,2,205,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
43,10,3,5,2,0,0,1,9,2,164,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,6,3,6,2,0,0,1,9,2,178,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
33,8,2,6,2,1,2,1,9,2,127,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
50,1,3,5,2,1,1,1,9,2,38,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,8,3,3,2,1,2,1,9,2,127,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,10,2,1,1,2,2,1,9,2,660,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
25,9,2,2,2,2,2,1,9,2,1681,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,1
35,8,3,5,2,1,2,1,9,2,208,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
42,3,3,6,2,1,2,1,9,2,518,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
55,5,3,2,1,2,2,1,9,2,316,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
29,8,2,6,2,1,2,1,9,2,171,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
29,10,2,4,1,1,2,1,9,2,272,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,9,3,3,2,2,2,1,9,2,143,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
45,9,1,4,2,2,2,1,9,2,572,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,10,3,6,2,1,2,1,9,2,573,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
58,10,1,6,2,2,2,1,9,2,244,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
51,4,3,2,1,2,2,1,9,2,384,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
39,8,1,3,2,1,2,1,9,2,240,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
44,1,1,5,1,2,2,1,9,2,269,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
25,9,3,4,1,2,2,1,9,2,488,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,6,2,6,2,2,2,1,9,2,83,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
46,10,3,5,2,2,2,1,9,2,100,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
34,9,3,1,1,2,2,1,9,2,811,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
57,6,3,4,2,1,2,1,9,2,890,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
47,9,1,4,1,1,2,1,9,2,159,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
45,10,1,6,2,1,2,1,9,2,681,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,1
36,8,3,4,2,1,2,1,9,2,443,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
45,9,1,4,2,1,2,1,9,2,1162,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
56,4,3,6,2,1,1,1,9,2,1697,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,1
28,9,2,1,2,1,2,1,9,2,244,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,10,2,5,2,1,2,1,9,2,860,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,1
49,2,1,1,2,2,2,1,9,2,295,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
44,8,3,5,1,2,2,1,9,2,139,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
60,5,3,3,1,1,2,1,9,2,280,5,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
26,10,3,4,2,2,2,1,9,2,86,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,8,3,3,2,1,2,1,9,2,154,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
58,8,3,3,1,1,2,1,9,2,113,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
29,10,2,4,1,2,2,1,9,2,83,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
49,8,1,6,1,2,1,1,9,2,297,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
48,6,3,6,2,0,0,1,9,2,291,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
37,3,3,5,2,1,1,1,9,2,394,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,8,3,6,1,2,2,1,9,2,72,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
27,9,3,4,1,1,2,1,9,2,151,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
57,7,1,5,2,2,2,1,9,2,312,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,8,2,3,1,1,2,1,9,2,474,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
42,9,1,4,2,1,2,1,9,2,189,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
52,7,3,5,2,1,2,1,9,2,91,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
55,10,3,6,1,2,1,1,9,2,232,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
41,8,3,3,2,2,2,1,9,2,446,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,10,3,5,2,1,2,1,9,2,153,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
45,7,1,5,2,1,2,1,9,2,111,5,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
57,7,1,5,2,2,2,1,9,2,72,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
53,9,3,2,1,1,2,1,9,2,559,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,9,1,4,2,1,2,1,9,2,205,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
34,7,3,5,1,2,2,1,9,2,189,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
43,6,3,6,2,1,2,1,9,2,237,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
31,10,3,5,2,1,2,1,9,2,230,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
24,1,2,6,2,1,2,1,9,2,96,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
53,3,3,6,2,2,2,1,9,2,162,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,7,3,5,1,2,2,1,9,2,127,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
40,9,3,4,1,2,2,1,9,2,239,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
53,10,2,6,1,2,2,1,9,2,222,5,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
31,8,3,5,2,2,2,1,9,2,69,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,7,2,1,1,2,1,1,9,2,501,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
56,10,3,6,1,1,2,1,9,2,192,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
42,9,1,2,2,2,2,1,9,2,273,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
49,9,3,4,2,2,2,1,9,2,281,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,10,2,6,2,2,2,1,9,2,175,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
47,10,3,5,2,1,2,1,9,2,465,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
34,9,3,1,1,2,2,1,9,2,175,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
56,8,3,5,2,2,2,1,9,2,87,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
28,10,2,5,2,2,2,1,9,2,292,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
34,10,2,5,2,2,2,1,9,2,49,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,9,2,5,1,2,2,1,9,2,198,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,10,3,5,2,0,0,1,9,2,23,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
39,8,3,3,2,0,0,1,9,2,575,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
31,9,3,1,1,0,0,1,9,2,67,5,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
29,10,2,6,2,2,2,1,9,2,248,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
31,3,3,6,2,1,2,1,9,2,108,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
25,3,2,6,2,2,2,1,9,2,373,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
40,7,2,6,2,1,2,1,9,2,112,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
35,9,2,4,1,1,2,1,9,2,395,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,7,3,5,2,2,2,1,9,2,229,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
43,7,3,5,1,0,0,1,9,2,54,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
49,6,3,6,2,2,2,1,9,2,135,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
29,9,3,5,2,1,2,1,9,2,357,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,1,1,6,2,2,2,1,9,2,152,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,9,3,1,2,1,1,1,9,2,36,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
35,3,3,6,2,2,2,1,9,2,206,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
39,3,3,2,1,1,2,1,9,2,389,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
35,7,2,3,1,1,2,1,9,2,314,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
54,10,3,5,2,1,2,1,9,2,66,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
35,10,3,6,1,2,2,1,9,2,86,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,8,3,3,2,1,2,1,9,2,489,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
55,8,3,1,1,2,2,1,9,2,85,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,9,3,4,2,1,1,1,9,2,117,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
50,9,1,4,1,1,2,1,9,2,832,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
25,9,2,2,2,1,2,1,9,2,149,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
52,6,1,6,2,1,2,1,9,2,634,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
43,3,3,4,2,1,2,1,9,2,173,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,9,3,4,2,2,2,1,9,2,151,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
45,10,3,5,2,2,2,1,9,2,987,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
33,10,2,6,2,2,2,1,9,2,66,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,9,3,4,2,2,2,1,9,2,139,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
26,7,1,1,2,1,2,1,9,2,281,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
51,7,3,5,1,1,2,1,9,2,132,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
34,7,3,4,2,2,1,1,9,2,369,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
33,7,1,5,2,2,1,1,9,2,88,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
44,9,1,6,2,2,1,1,9,2,799,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,1
43,9,3,5,1,0,0,1,9,2,671,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
48,7,3,5,1,2,2,1,9,2,397,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
56,7,1,5,1,2,2,1,9,2,935,1,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
37,6,3,6,2,2,2,1,9,2,189,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
31,9,2,4,1,2,2,1,9,2,165,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
50,9,3,2,1,0,0,1,9,2,21,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,4,3,1,2,0,0,1,9,2,234,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,10,2,6,2,1,2,1,9,2,81,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
35,10,2,5,2,2,2,1,9,2,59,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
50,9,3,2,2,1,2,1,9,2,233,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
33,3,1,6,2,1,2,1,9,2,1161,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
35,7,3,5,2,1,2,1,9,2,265,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,7,2,5,2,1,2,1,9,2,173,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
29,2,2,5,2,2,2,1,9,2,178,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
38,7,2,4,1,2,2,1,9,2,203,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,7,2,5,2,1,2,1,9,2,45,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
46,4,3,3,2,1,2,1,9,2,86,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
44,10,3,1,2,1,2,1,9,2,254,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
37,9,2,5,2,2,1,1,9,2,131,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
26,10,3,6,2,1,2,1,9,2,239,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
47,9,3,1,1,1,2,1,9,2,207,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,9,3,5,1,1,2,1,9,2,713,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
28,10,2,6,2,1,2,1,9,2,165,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
50,10,3,5,2,1,2,1,9,2,260,5,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,9,3,4,2,1,2,1,9,2,923,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,1
54,8,3,3,2,2,2,1,9,2,150,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
37,7,3,1,2,1,2,1,9,2,155,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
46,4,3,6,1,1,2,1,9,2,433,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
49,10,1,5,2,2,2,1,9,2,202,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
33,7,3,5,1,1,2,1,9,2,227,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
55,8,3,5,2,1,2,1,9,2,214,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
40,10,2,6,1,2,2,1,9,2,30,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
50,9,1,5,2,1,2,1,9,2,206,6,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,10,3,6,2,2,1,1,9,2,362,5,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
35,10,3,5,2,1,2,1,9,2,15,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
39,3,3,2,1,2,2,1,9,2,315,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
44,9,3,5,2,1,2,1,9,2,250,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
30,8,3,3,2,1,2,1,9,2,700,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
40,9,3,1,2,1,2,1,9,2,154,5,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
29,4,3,1,2,2,2,1,9,2,190,5,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
34,9,3,1,2,1,2,1,9,2,20,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
47,9,3,6,1,2,2,1,9,2,191,6,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
58,10,1,6,2,2,1,1,9,2,363,6,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
43,9,2,2,1,1,2,1,9,2,339,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
37,7,3,5,2,2,1,1,9,2,521,3,999,0,2,1.1,93.994,-36.4,4.858,5191.0,1
37,8,3,3,1,1,2,1,9,2,135,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
34,10,2,6,2,1,1,1,9,2,110,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
36,8,3,3,2,1,2,1,9,2,142,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
48,9,3,4,1,2,2,1,9,2,173,6,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
59,10,2,3,2,1,2,1,9,2,291,4,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
32,8,3,3,2,1,2,1,9,2,293,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
28,7,3,5,1,2,2,1,9,2,322,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
53,1,3,2,1,2,2,1,9,2,339,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
50,9,3,2,2,1,2,1,9,2,304,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
42,9,3,2,1,1,2,1,9,2,526,2,999,0,2,1.1,93.994,-36.4,4.858,5191.0,0
45,8,3,5,2,2,2,1,9,0,78,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
39,10,2,6,2,1,1,1,9,0,219,4,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
38,9,3,2,1,2,2,1,9,0,72,5,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
37,9,3,2,1,1,2,1,9,0,72,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,9,3,2,1,2,2,1,9,0,42,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
48,9,3,4,2,1,2,1,9,0,407,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
